m;sem;h;N;X;outcome;Tmin;IntTem;Tmed;Vmax;Vmin;Intvel;Vmed;oil;Presion;Peso;Retraso;tempsuelo
1;1;0;11281;2307;13.83;11.33;0.102;12.56;7.12;7.09;0.003;7.11;18.4;0.6;1013.6;0.9;95
1;1;1;11282;2308;11.33;9;0.166;9.72;7.16;7.12;0.003;7.14;15;0;1014;0.6;96
1;1;2;11283;2309;9;7.83;0.084;8.31;7.2;7.16;0.003;7.17;14.3;-0.3;1014.3;0.4;96
1;1;3;11284;2310;8;6.67;0.112;7.19;7.22;7.19;0.002;7.2;13.6;-0.6;1014.6;0.2;96
1;1;4;11285;2311;6.67;6.33;0.03;6.53;7.25;7.2;0.004;7.22;13;-1;1015;0;96
1;1;5;11286;2312;6.67;6.33;0.03;6.47;7.24;7.23;0.001;7.23;12.7;-1.3;1015.3;0;96
1;1;6;11287;2313;7;6.17;0.072;6.53;7.27;7.24;0.002;7.25;12.4;-1.6;1015.6;0;96
1;1;7;11288;2314;8.33;6.83;0.099;7.58;7.27;7.23;0.004;7.24;12;-2;1016;0;96
1;1;8;11289;2315;13.67;9.17;0.215;11.25;7.24;7.18;0.005;7.21;12;-1.3;1016;0;93.7
1;1;9;11290;2316;22.67;14.83;0.215;18.89;7.19;7.02;0.012;7.11;12;-0.6;1016;0;91.4
1;1;10;11291;2317;27.67;23.33;0.091;25.36;7.04;6.93;0.01;6.97;12;0;1016;0;89
1;1;11;11292;2318;28.5;25;0.065;26.75;6.94;6.89;0.004;6.91;12.3;1;1016;0;85
1;1;12;11293;2319;25.67;24.33;0.031;25.11;6.93;6.87;0.005;6.9;12.6;2;1016;0;81
1;1;13;11294;2320;22.67;21.33;0.034;22.08;6.98;6.93;0.005;6.96;13;3;1016;0.1;77
1;1;14;11295;2321;21.5;20;0.038;20.72;7;6.95;0.004;6.98;10;3;1016;0.2;77.3
1;1;15;11296;2322;22;20.5;0.039;21.17;6.99;6.97;0.002;6.99;7;3;1016;0.3;77.6
1;1;16;11297;2323;20.83;17.5;0.092;19.08;7.05;6.96;0.009;7.03;4;3;1016;0.5;78
1;1;17;11298;2324;16.83;16.17;0.028;16.64;7.1;7.06;0.003;7.09;5.7;2.3;1017;0.8;81.7
1;1;18;11299;2325;19.17;17;0.07;17.92;7.11;7.05;0.005;7.08;7.4;1.6;1018;1.1;85.4
1;1;19;11300;2326;17.5;15.67;0.059;16.53;7.08;7.06;0.002;7.07;9;1;1019;1.4;89
1;1;20;11301;2327;16.67;15.33;0.047;16.08;7.07;7.04;0.002;7.06;10;0.3;1020;0.9;91
1;1;21;11302;2328;18.17;17.17;0.039;17.86;7.05;7.02;0.002;7.04;11;-0.4;1021;0.4;93
1;1;22;11303;2329;20.5;15.67;0.181;17.36;7.1;7.01;0.008;7.07;12;-1;1022;0;95
1;1;23;11304;2330;15.67;12.17;0.151;13.61;7.16;7.09;0.005;7.12;11.3;-1;1022.7;0;95.3
1;2;0;11305;2331;16.17;10;0.296;12.47;7.19;7.11;0.005;7.15;10.6;-1;1023.4;0;95.6
1;2;1;11306;2332;9.67;7;0.166;8.39;7.23;7.2;0.003;7.21;10;-1;1024;0;96
1;2;2;11307;2333;7.17;6.17;0.079;6.69;7.26;7.24;0.002;7.25;10.7;-0.3;1023.7;0;96
1;2;3;11308;2334;6.5;6.17;0.026;6.33;7.28;7.25;0.002;7.26;11.4;0.4;1023.4;0;96
1;2;4;11309;2335;6.5;6;0.054;6.17;7.29;7.27;0.002;7.27;12;1;1023;0.1;96
1;2;5;11310;2336;6.83;6.17;0.055;6.53;7.28;7.27;0.001;7.27;11.3;1;1023.3;0.2;95.7
1;2;6;11311;2337;9.83;7;0.204;8.17;7.29;7.24;0.004;7.26;10.6;1;1023.6;0.3;95.4
1;2;7;11312;2338;18.67;11.5;0.251;15.36;7.22;7.11;0.008;7.16;10;1;1024;0.3;95
1;2;8;11313;2339;23.67;20;0.099;21.53;7.08;6.99;0.007;7.03;10.3;1;1024;0.3;94.3
1;2;9;11314;2340;25.83;24;0.043;24.78;7.04;6.97;0.007;7;10.6;1;1024;0.3;93.6
1;2;10;11315;2341;26.67;24.67;0.045;25.53;6.98;6.91;0.005;6.94;11;1;1024;0.4;93
1;2;11;11316;2342;24.83;21.83;0.069;23.44;7.01;6.95;0.005;6.99;12.7;1.7;1023.7;0.4;89
1;2;12;11317;2343;22.5;20.17;0.055;21.33;7;6.95;0.005;6.99;14.4;2.4;1023.4;0.4;85
1;2;13;11318;2344;20;18.33;0.051;19.03;7.04;6.98;0.005;7.02;16;3;1023;0.3;81
1;2;14;11319;2345;21.5;18.67;0.074;20.03;7.05;6.91;0.012;6.99;17;3.3;1022.3;0.2;79.7
1;2;15;11320;2346;24.17;22.83;0.039;23.75;6.97;6.87;0.01;6.9;18;3.6;1021.6;0.1;78.4
1;2;16;11321;2347;24;18.33;0.164;20.61;7;6.9;0.009;6.96;19;4;1021;0.1;77
1;2;17;11322;2348;17.5;15.67;0.06;16.67;7.03;7.01;0.002;7.03;16;3.3;1021.3;0.2;81.3
1;2;18;11323;2349;17.33;15.33;0.078;16.64;7.04;6.98;0.005;7.01;13;2.6;1021.6;0.3;85.6
1;2;19;11324;2350;15.33;14.33;0.042;14.72;7.05;6.99;0.006;7.03;10;2;1022;0.5;90
1;2;20;11325;2351;16.83;15;0.071;15.72;7.04;7;0.004;7.03;9.7;1.3;1022;0.3;91
1;2;21;11326;2352;19.5;15.83;0.114;17.86;7;6.92;0.006;6.96;9.4;0.6;1022;0.1;92
1;2;22;11327;2353;19.17;14.83;0.159;17.64;6.99;6.93;0.005;6.96;9;0;1022;0;93
1;2;23;11328;2354;14;12;0.096;13.28;7.04;7.01;0.003;7.03;10.3;-0.3;1022;0;93.7
1;3;0;11329;2355;14.5;9.17;0.233;11.94;7.1;7.04;0.005;7.08;11.6;-0.6;1022;0;94.4
1;3;1;11330;2356;10;7.5;0.22;8.19;7.14;7.11;0.002;7.13;13;-1;1022;0;95
1;3;2;11331;2357;7.5;6.33;0.116;6.72;7.2;7.17;0.003;7.18;13.7;-1.3;1021.3;0;95.3
1;3;3;11332;2358;6.17;5.67;0.051;5.97;7.23;7.19;0.004;7.2;14.4;-1.6;1020.6;0;95.6
1;3;4;11333;2359;6.33;6;0.032;6.14;7.22;7.2;0.002;7.2;15;-2;1020;0;96
1;3;5;11334;2360;6.5;6.17;0.026;6.33;7.22;7.19;0.002;7.2;15.3;-1.7;1019.7;0;95.7
1;3;6;11335;2361;9.67;6.5;0.221;7.92;7.22;7.18;0.004;7.19;15.6;-1.4;1019.4;0;95.4
1;3;7;11336;2362;20.83;10.67;0.346;15.47;7.16;7.01;0.01;7.09;16;-1;1019;0.1;95
1;3;8;11337;2363;22.67;19.83;0.071;21.17;7.03;6.96;0.006;6.99;16.7;-0.7;1019;0.1;94.7
1;3;9;11338;2364;24.5;23;0.036;23.64;6.97;6.9;0.005;6.94;17.4;-0.4;1019;0.1;94.4
1;3;10;11339;2365;25.67;23.67;0.046;24.53;6.93;6.87;0.006;6.91;18;0;1019;0;94
1;3;11;11340;2366;24;21.33;0.068;22.47;6.95;6.9;0.005;6.93;18.7;1.3;1018.7;0;90.7
1;3;12;11341;2367;20.67;17.67;0.084;19.28;7;6.95;0.004;6.98;19.4;2.6;1018.4;0;87.4
1;3;13;11342;2368;19.17;17.17;0.058;18.22;7;6.96;0.004;6.97;20;4;1018;0;84
1;3;14;11343;2369;21.67;18.67;0.077;20.22;6.98;6.87;0.01;6.91;19.3;4.3;1018;0.2;84
1;3;15;11344;2370;24.5;22.83;0.044;23.89;6.84;6.77;0.006;6.81;18.6;4.6;1018;0.4;84
1;3;16;11345;2371;22.67;17.67;0.145;20.67;6.95;6.84;0.008;6.89;18;5;1018;0.7;84
1;3;17;11346;2372;17.83;15.5;0.074;16.61;7;6.95;0.005;6.97;17.7;4.3;1018.3;0.6;85.7
1;3;18;11347;2373;17.5;15.83;0.066;16.42;6.99;6.95;0.004;6.96;17.4;3.6;1018.6;0.5;87.4
1;3;19;11348;2374;15.17;14.5;0.028;14.92;6.98;6.96;0.002;6.97;17;3;1019;0.5;89
1;3;20;11349;2375;17.17;15.33;0.067;16.08;6.95;6.9;0.005;6.92;16.7;2.3;1018.7;0.4;90
1;3;21;11350;2376;19.83;17.17;0.09;18.86;6.92;6.84;0.007;6.87;16.4;1.6;1018.4;0.3;91
1;3;22;11351;2377;20.33;16.5;0.124;18.08;6.94;6.86;0.006;6.9;16;1;1018;0.1;92
1;3;23;11352;2378;16.17;13;0.112;14.64;7;6.92;0.008;6.97;15.3;1;1018;0.1;93
1;4;0;11353;2379;12.67;9.17;0.189;11.31;7.06;6.99;0.006;7.03;14.6;1;1018;0.1;94
1;4;1;11354;2380;9.83;7.33;0.172;8.39;7.13;7.07;0.005;7.1;14;1;1018;0;95
1;4;2;11355;2381;7.33;6.83;0.039;7.06;7.12;7.11;0.001;7.12;15.7;1;1017.3;0.1;95.7
1;4;3;11356;2382;6.33;6;0.036;6.22;7.16;7.13;0.001;7.14;17.4;1;1016.6;0.2;96.4
1;4;4;11357;2383;6.33;6;0.027;6.17;7.16;7.13;0.002;7.15;19;1;1016;0.3;97
1;4;5;11358;2384;6.67;6.33;0.034;6.56;7.17;7.16;0.001;7.16;22.7;1.3;1014.7;0.5;96.7
1;4;6;11359;2385;10;6.5;0.259;7.94;7.17;7.1;0.005;7.14;26.4;1.6;1013.4;0.7;96.4
1;4;7;11360;2386;20.17;11.83;0.264;16.08;7.07;6.93;0.012;6.99;30;2;1012;1;96
1;4;8;11361;2387;22.5;20.5;0.064;21.14;6.95;6.85;0.009;6.89;30;2.3;1011.3;1.5;96
1;4;9;11362;2388;24.17;22.83;0.034;23.64;6.98;6.95;0.002;6.97;30;2.6;1010.6;2;96
1;4;10;11363;2389;24.5;23.83;0.015;24.19;6.98;6.91;0.005;6.95;30;3;1010;2.6;96
1;4;11;11364;2390;23.17;21.33;0.046;22.14;7.04;6.95;0.008;6.98;27;4;1010;2;94
1;4;12;11365;2391;21;17.83;0.083;19.44;7.05;7.02;0.003;7.04;24;5;1010;1.4;92
1;4;13;11366;2392;18.33;17.17;0.034;17.72;7.05;7.01;0.004;7.03;21;6;1010;0.7;90
1;4;14;11367;2393;21.83;18.17;0.102;20.22;7.04;6.91;0.01;6.97;19.7;6.7;1009.3;0.5;86.7
1;4;15;11368;2394;25;23;0.044;23.94;6.92;6.86;0.006;6.88;18.4;7.4;1008.6;0.3;83.4
1;4;16;11369;2395;22.5;18.17;0.116;20.17;6.98;6.89;0.008;6.93;17;8;1008;0.2;80
1;4;17;11370;2396;17.5;16;0.045;16.75;7;6.98;0.002;6.99;16.7;7.3;1008.3;0.2;82.7
1;4;18;11371;2397;16.67;15.5;0.036;16.08;7.05;6.98;0.005;7.02;16.4;6.6;1008.6;0.2;85.4
1;4;19;11372;2398;16.17;13.67;0.089;15;7.09;7.02;0.006;7.05;16;6;1009;0.1;88
1;4;20;11373;2399;17.67;15.5;0.073;16.72;7.04;7.02;0.002;7.03;15.3;5.3;1009.3;0.1;89.7
1;4;21;11374;2400;19.5;16.33;0.108;18.31;7;6.94;0.005;6.97;14.6;4.6;1009.6;0.1;91.4
1;4;22;11375;2401;18.5;15.17;0.128;17.39;7.01;6.95;0.004;6.98;14;4;1010;0.1;93
1;4;23;11376;2402;15.17;13.17;0.071;14.17;7.07;7.04;0.003;7.05;14.3;4;1010.7;0.1;93.3
1;5;0;11377;2403;14.17;10.17;0.187;12.5;7.14;7.04;0.008;7.1;14.6;4;1011.4;0.1;93.6
1;5;1;11378;2404;10;7.33;0.216;8.22;7.21;7.13;0.005;7.17;15;4;1012;0.2;94
1;5;2;11379;2405;8.17;6.33;0.135;7.19;7.21;7.2;0.001;7.2;14;4;1012.7;0.2;94.7
1;5;3;11380;2406;6.67;6.33;0.026;6.5;7.24;7.22;0.001;7.23;13;4;1013.4;0.2;95.4
1;5;4;11381;2407;6.83;6.33;0.042;6.56;7.25;7.24;0.001;7.24;12;4;1014;0.3;96
1;5;5;11382;2408;7;6.33;0.05;6.67;7.26;7.22;0.003;7.24;11;3.7;1014.3;0.2;96.3
1;5;6;11383;2409;10.33;7;0.232;8.39;7.26;7.22;0.004;7.24;10;3.4;1014.6;0.1;96.6
1;5;7;11384;2410;19.83;11.5;0.29;16.19;7.22;7.07;0.011;7.14;9;3;1015;0.1;97
1;5;8;11385;2411;23.67;20;0.088;21.75;7.09;6.99;0.008;7.04;8;3.3;1015.3;0.1;96
1;5;9;11386;2412;25.67;24.33;0.028;24.97;7.01;6.96;0.004;6.99;7;3.6;1015.6;0.1;95
1;5;10;11387;2413;26.17;25.5;0.013;25.83;6.95;6.92;0.002;6.94;6;4;1016;0.1;94
1;5;11;11388;2414;26.33;22;0.102;24.5;7;6.93;0.005;6.97;6.7;4.7;1016;0.1;91.3
1;5;12;11389;2415;23.17;19.67;0.103;21;7.05;6.97;0.006;7.01;7.4;5.4;1016;0.1;88.6
1;5;13;11390;2416;19;17;0.057;17.97;7.03;6.99;0.004;7.02;8;6;1016;0.1;86
1;5;14;11391;2417;21.83;19.17;0.066;20.47;7;6.94;0.005;6.97;9;7;1015.3;0.1;82
1;5;15;11392;2418;24.67;23;0.041;23.69;6.89;6.84;0.004;6.86;10;8;1014.6;0.1;78
1;5;16;11393;2419;23.5;19.33;0.121;20.97;6.93;6.89;0.003;6.91;11;9;1014;0.1;74
1;5;17;11394;2420;17.83;16.83;0.037;17.19;6.97;6.94;0.002;6.96;11;8;1014;0.2;79.3
1;5;18;11395;2421;17.17;15.67;0.055;16.58;6.99;6.96;0.003;6.97;11;7;1014;0.3;84.6
1;5;19;11396;2422;16;14.83;0.042;15.36;6.99;6.96;0.002;6.98;11;6;1014;0.3;90
1;5;20;11397;2423;18;14.67;0.127;15.97;6.97;6.95;0.002;6.96;11.7;5.7;1013.3;0.8;91.7
1;5;21;11398;2424;18.67;16.17;0.073;17.44;6.93;6.89;0.003;6.91;12.4;5.4;1012.6;1.3;93.4
1;5;22;11399;2425;18.83;15.33;0.12;17.42;6.93;6.89;0.004;6.92;13;5;1012;1.8;95
1;5;23;11400;2426;15.5;13;0.098;14.11;7;6.95;0.004;6.98;14.7;5;1011;1.6;95.7
1;6;0;11401;2427;14;10.17;0.17;12.25;7.06;6.96;0.008;7.02;16.4;5;1010;1.4;96.4
1;6;1;11402;2428;9.83;7.33;0.196;8.22;7.11;7.07;0.003;7.1;18;5;1009;1.3;97
1;6;2;11403;2429;7.33;6.5;0.06;6.92;7.14;7.1;0.003;7.12;18.7;5.3;1008.7;1.3;97
1;6;3;11404;2430;6.67;6.17;0.047;6.47;7.14;7.12;0.002;7.14;19.4;5.6;1008.4;1.3;97
1;6;4;11405;2431;6.67;6.17;0.043;6.39;7.19;7.14;0.004;7.16;20;6;1008;1.2;97
1;6;5;11406;2432;6.83;6.33;0.038;6.58;7.18;7.16;0.002;7.16;19;6.3;1007.7;1.2;97
1;6;6;11407;2433;10;7;0.22;8.19;7.18;7.14;0.002;7.16;18;6.6;1007.4;1.2;97
1;6;7;11408;2434;21;11.33;0.333;15.75;7.11;7.01;0.007;7.06;17;7;1007;1.2;97
1;6;8;11409;2435;23.67;18.67;0.125;21.33;7.05;6.98;0.006;7.01;17.3;7.3;1006.7;1.2;97
1;6;9;11410;2436;25.33;22.33;0.083;24.36;7.01;6.94;0.006;6.97;17.6;7.6;1006.4;1.2;97
1;6;10;11411;2437;26.67;23.83;0.057;25.28;6.96;6.9;0.006;6.94;18;8;1006;1.1;97
1;6;11;11412;2438;24.83;21.67;0.076;23.08;7;6.94;0.005;6.98;23.3;8.3;1004.7;2.1;96.7
1;6;12;11413;2439;21.33;18.33;0.089;19.58;7;6.97;0.003;6.98;28.6;8.6;1003.4;3.1;96.4
1;6;13;11414;2440;18.83;17.33;0.043;18.06;7.01;6.88;0.013;6.97;34;9;1002;4;96
1;6;14;11415;2441;21.17;17.67;0.093;19.47;6.97;6.9;0.005;6.94;37.3;9.3;1000.7;3.2;95.3
1;6;15;11416;2442;23.67;22.33;0.035;22.86;6.9;6.85;0.006;6.86;40.6;9.6;999.4;2.4;94.6
1;6;16;11417;2443;23.17;19.17;0.094;21.17;6.94;6.84;0.008;6.89;44;10;998;1.6;94
1;6;17;11418;2444;18.33;16.67;0.06;17.72;6.97;6.91;0.005;6.94;43.7;9.7;997.7;1.7;94
1;6;18;11419;2445;19;17;0.081;17.58;6.98;6.93;0.004;6.95;43.4;9.4;997.4;1.8;94
1;6;19;11420;2446;17.33;15.33;0.063;16.36;7;6.95;0.004;6.97;43;9;997;1.8;94
1;6;20;11421;2447;17;15.33;0.052;16.17;7;6.95;0.005;6.97;42.3;8.7;996.3;1.6;93.7
1;6;21;11422;2448;18.17;16.33;0.074;16.92;6.96;6.91;0.004;6.94;41.6;8.4;995.6;1.4;93.4
1;6;22;11423;2449;18;14.5;0.121;16.5;6.98;6.94;0.003;6.96;41;8;995;1.1;93
1;6;23;11424;2450;14.83;13;0.068;13.89;7.02;6.97;0.005;6.99;35.3;7.7;993.3;3.4;94
1;7;0;11425;2451;14;11.33;0.128;13;7.01;6.97;0.004;7;29.6;7.4;991.6;5.7;95
1;7;1;11426;2452;11.33;8.33;0.183;9.58;7.09;7.05;0.003;7.07;24;7;990;8.1;96
1;7;2;11427;2453;9.33;7.5;0.135;8.22;7.1;7.07;0.003;7.08;26;7;988;8.1;95.7
1;7;3;11428;2454;7.33;6.83;0.039;7.06;7.14;7.11;0.003;7.12;28;7;986;8.1;95.4
1;7;4;11429;2455;6.67;6.33;0.034;6.56;7.16;7.13;0.002;7.15;30;7;984;8;95
1;7;5;11430;2456;7.17;6.5;0.053;6.86;7.18;7.16;0.002;7.17;29.3;7.3;982.7;6.7;94.3
1;7;6;11431;2457;7.5;6.67;0.063;7.06;7.2;7.19;0.001;7.19;28.6;7.6;981.4;5.4;93.6
1;7;7;11432;2458;10.17;7.67;0.166;8.72;7.2;7.17;0.002;7.18;28;8;980;4;93
1;7;8;11433;2459;17;10.83;0.264;13.44;7.19;7.1;0.006;7.14;31;7.3;979.3;3.7;92
1;7;9;11434;2460;24.5;18.5;0.157;21.94;7.1;6.97;0.01;7.04;34;6.6;978.6;3.4;91
1;7;10;11435;2461;29.5;26.83;0.057;28.44;6.93;6.84;0.007;6.88;37;6;978;3.1;90
1;7;11;11436;2462;29.83;27.5;0.048;28.47;6.85;6.82;0.003;6.83;34.7;6.7;977;2.1;82
1;7;12;11437;2463;27;24.5;0.061;26.08;6.88;6.8;0.007;6.85;32.4;7.4;976;1.1;74
1;7;13;11438;2464;24.67;20.83;0.102;22.39;6.91;6.88;0.003;6.89;30;8;975;0.2;66
1;7;14;11439;2465;21.83;20;0.047;20.86;6.9;6.87;0.003;6.89;24;7;975.3;1.2;71.7
1;7;15;11440;2466;24;20.5;0.097;22.69;6.88;6.84;0.003;6.86;18;6;975.6;2.2;77.4
1;7;16;11441;2467;23.5;19.5;0.131;20.78;6.93;6.87;0.006;6.89;12;5;976;3.2;83
1;7;17;11442;2468;19.67;17.67;0.055;18.64;6.94;6.93;0.001;6.94;17;4.7;978.3;3;84.3
1;7;18;11443;2469;19.67;16.5;0.106;17.78;6.93;6.9;0.003;6.92;22;4.4;980.6;2.8;85.6
1;7;19;11444;2470;16.83;15;0.063;15.83;6.96;6.93;0.003;6.95;27;4;983;2.6;87
1;7;20;11445;2471;16.67;15.17;0.053;15.83;6.98;6.92;0.006;6.94;29.3;3.3;985;2.7;87.3
1;7;21;11446;2472;17.67;16.17;0.046;16.89;6.94;6.92;0.002;6.93;31.6;2.6;987;2.8;87.6
1;7;22;11447;2473;18.33;15.67;0.089;16.83;7.01;6.95;0.005;6.98;34;2;989;2.9;88
1;7;23;11448;2474;15.83;12.5;0.166;13.58;7.04;7.01;0.002;7.03;30.3;2;990.7;2.2;88.7
1;1;0;11449;2475;14.33;11.83;0.103;13;7.04;7.01;0.002;7.03;26.6;2;992.4;1.5;89.4
1;1;1;11450;2476;11.83;9;0.167;10.14;7.08;7.05;0.003;7.07;23;2;994;0.7;90
1;1;2;11451;2477;9.17;7.17;0.137;8.31;7.11;7.08;0.002;7.1;20.7;1.7;995.7;0.6;90
1;1;3;11452;2478;7.5;6.67;0.063;7.06;7.12;7.1;0.001;7.11;18.4;1.4;997.4;0.5;90
1;1;4;11453;2479;6.83;6.33;0.051;6.5;7.16;7.14;0.001;7.15;16;1;999;0.4;90
1;1;5;11454;2480;6.83;6.17;0.055;6.53;7.17;7.14;0.002;7.16;14.3;0.7;999.7;0.3;90.3
1;1;6;11455;2481;6.67;6.33;0.034;6.56;7.2;7.11;0.007;7.16;12.6;0.4;1000.4;0.2;90.6
1;1;7;11456;2482;8.5;7;0.113;7.89;7.19;7.16;0.002;7.17;11;0;1001;0.1;91
1;1;8;11457;2483;13.17;8.67;0.231;10.69;7.17;7.12;0.003;7.15;12;0.7;1002;0.1;90.3
1;1;9;11458;2484;24.5;15.83;0.239;19.78;7.12;7;0.009;7.06;13;1.4;1003;0.1;89.6
1;1;10;11459;2485;28.83;26.17;0.05;27.56;6.95;6.86;0.007;6.91;14;2;1004;0.1;89
1;1;11;11460;2486;30.17;27.67;0.05;28.72;6.86;6.84;0.002;6.84;17.3;2.3;1004.3;0.1;84.3
1;1;12;11461;2487;26.83;24.17;0.059;25.33;6.9;6.85;0.004;6.87;20.6;2.6;1004.6;0.1;79.6
1;1;13;11462;2488;23.33;20.5;0.066;21.89;6.95;6.91;0.004;6.92;24;3;1005;0.1;75
1;1;14;11463;2489;20.83;20;0.023;20.36;6.97;6.91;0.005;6.94;26.3;3.3;1004.3;0.3;77
1;1;15;11464;2490;22;20;0.052;20.92;6.94;6.92;0.002;6.93;28.6;3.6;1003.6;0.5;79
1;1;16;11465;2491;22.33;18.33;0.118;19.97;6.98;6.94;0.003;6.97;31;4;1003;0.6;81
1;1;17;11466;2492;18.83;15.67;0.113;16.92;7.03;7.02;0.001;7.03;29.3;3.7;1002.7;0.5;85.7
1;1;18;11467;2493;18.33;16;0.071;17.11;7.04;7;0.003;7.03;27.6;3.4;1002.4;0.4;90.4
1;1;19;11468;2494;17.17;15.83;0.044;16.44;7.06;7.02;0.003;7.04;26;3;1002;0.3;95
1;1;20;11469;2495;17.5;15.67;0.06;16.67;7.03;6.99;0.003;7.02;25;2.7;1001.7;0.3;95.3
1;1;21;11470;2496;18.5;17.33;0.04;18.06;7.04;6.98;0.005;7.01;24;2.4;1001.4;0.3;95.6
1;1;22;11471;2497;18.33;15;0.101;16.69;7.05;6.99;0.005;7.02;23;2;1001;0.4;96
1;1;23;11472;2498;16.67;12.83;0.176;14.17;7.11;7.06;0.004;7.09;22.3;2.3;1001;0.4;95.7
1;2;0;11473;2499;13.17;10.33;0.127;11.83;7.13;7.1;0.003;7.12;21.6;2.6;1001;0.4;95.4
1;2;1;11474;2500;9.5;6.83;0.196;7.94;7.21;7.14;0.005;7.18;21;3;1001;0.3;95
1;2;2;11475;2501;7.5;6.17;0.102;6.81;7.22;7.19;0.003;7.2;18.3;2.7;1001.7;0.5;95
1;2;3;11476;2502;6.5;6.33;0.017;6.39;7.24;7.21;0.003;7.22;15.6;2.4;1002.4;0.7;95
1;2;4;11477;2503;6.67;6;0.062;6.28;7.25;7.21;0.003;7.22;13;2;1003;0.8;95
1;2;5;11478;2504;6.67;6;0.057;6.31;7.26;7.22;0.003;7.23;12;2;1004;1;95.7
1;2;6;11479;2505;10;6.5;0.237;8.08;7.26;7.21;0.004;7.23;11;2;1005;1.2;96.4
1;2;7;11480;2506;19.33;12.17;0.234;15.67;7.22;7.08;0.012;7.13;10;2;1006;1.4;97
1;2;8;11481;2507;23.33;18.5;0.133;21.33;7.1;7.02;0.007;7.05;11;1.7;1007;1.4;95.7
1;2;9;11482;2508;26.17;23.67;0.054;25.03;7.02;6.98;0.004;7.01;12;1.4;1008;1.4;94.4
1;2;10;11483;2509;26.83;24.67;0.05;25.56;7;6.97;0.002;6.99;13;1;1009;1.4;93
1;2;11;11484;2510;25.5;23.83;0.037;24.58;7.04;6.94;0.008;6.99;14.3;1.7;1009.7;1;86.3
1;2;12;11485;2511;23.17;19.5;0.091;21.44;7.05;7;0.004;7.03;15.6;2.4;1010.4;0.6;79.6
1;2;13;11486;2512;19.67;17.67;0.069;18.97;7.08;6.99;0.007;7.03;17;3;1011;0.3;73
1;2;14;11487;2513;22;19.33;0.068;20.75;7.01;6.94;0.005;6.98;19;3;1011;0.2;70.7
1;2;15;11488;2514;24.33;22.83;0.033;23.56;6.94;6.89;0.004;6.91;21;3;1011;0.1;68.4
1;2;16;11489;2515;22.33;18.33;0.1;20.31;7;6.93;0.005;6.97;23;3;1011;0;66
1;2;17;11490;2516;17.17;15.33;0.061;16.33;7.04;6.98;0.005;7.01;22.3;2;1012;0;70
1;2;18;11491;2517;17.33;15.67;0.056;16.42;7.05;7.01;0.003;7.04;21.6;1;1013;0;74
1;2;19;11492;2518;15.83;13.67;0.105;14.33;7.05;7.02;0.003;7.03;21;0;1014;0;78
1;2;20;11493;2519;16.5;14.33;0.072;15.39;7.04;6.99;0.004;7.02;21.7;-0.7;1014;0;81
1;2;21;11494;2520;20;16.33;0.104;18.11;6.99;6.95;0.004;6.98;22.4;-1.4;1014;0;84
1;2;22;11495;2521;18.17;15.67;0.106;17.53;7.04;6.97;0.007;6.99;23;-2;1014;0;87
1;2;23;11496;2522;14;12;0.098;13.31;7.08;7.04;0.004;7.07;23;-1.7;1013;0;89.7
1;3;0;11497;2523;13.83;9.5;0.214;12.08;7.11;7.08;0.003;7.1;23;-1.4;1012;0;92.4
1;3;1;11498;2524;10.5;7.5;0.231;8.53;7.18;7.12;0.005;7.14;23;-1;1011;0;95
1;3;2;11499;2525;7.67;6.5;0.104;6.94;7.23;7.18;0.005;7.19;25;-1.3;1010;0;93.7
1;3;3;11500;2526;6.67;6.33;0.026;6.5;7.21;7.19;0.002;7.2;27;-1.6;1009;0;92.4
1;3;4;11501;2527;6.33;6;0.031;6.19;7.22;7.21;0.001;7.21;29;-2;1008;0.1;91
1;3;5;11502;2528;6.83;6.33;0.042;6.61;7.23;7.19;0.004;7.21;29.7;-2.3;1007;0.5;90.7
1;3;6;11503;2529;10.33;7.17;0.253;8.25;7.27;7.18;0.008;7.21;30.4;-2.6;1006;0.9;90.4
1;3;7;11504;2530;19;11.5;0.249;15.31;7.19;7.08;0.009;7.12;31;-3;1005;1.2;90
1;3;8;11505;2531;21.17;18.5;0.069;19.81;7.09;7.06;0.003;7.08;30.3;-2.3;1004.7;1.6;91.7
1;3;9;11506;2532;23.33;20.83;0.074;22.5;7.08;7;0.006;7.04;29.6;-1.6;1004.4;2;93.4
1;3;10;11507;2533;24.83;23.5;0.036;23.97;7.02;6.99;0.002;7.01;29;-1;1004;2.3;95
1;3;11;11508;2534;23;21.33;0.051;21.89;7.02;6.98;0.003;7.01;30.3;-0.3;1004;1.7;92.3
1;3;12;11509;2535;20.83;18.33;0.068;19.5;7.03;6.98;0.004;7;31.6;0.4;1004;1.1;89.6
1;3;13;11510;2536;18.33;16.83;0.059;17.89;7.06;7.01;0.005;7.03;33;1;1004;0.5;87
1;3;14;11511;2537;22.17;19;0.102;20.11;7.03;6.94;0.007;6.98;31.7;1;1004;0.4;83.3
1;3;15;11512;2538;24;22.33;0.049;23.47;6.94;6.86;0.007;6.91;30.4;1;1004;0.3;79.6
1;3;16;11513;2539;24;18.83;0.16;20.69;6.99;6.92;0.006;6.96;29;1;1004;0.1;76
1;3;17;11514;2540;17.83;16.33;0.051;16.97;7.02;6.99;0.003;7.01;26.7;1;1004.7;0.1;79.7
