ZN-E,PH-E,DBO-E,DQO-E,SS-E,SSV-E,SED-E,COND-E,PH-P,DBO-P,SS-P,SSV-P,SED-P,COND-P,PH-D,DBO-D,DQO-D,SS-D,SSV-D,SED-D,COND-D,PH-S,DBO-S,DQO-S,SS-S,SSV-S,SED-S,COND-S,RD-DBO-P,RD-SS-P,RD-SED-P,RD-DBO-S,RD-DQO-S,RD-DBO-G,RD-DQO-G,RD-SS-G
-1.2064677701317805e-08,8.054535302615129e-10,8.061242007251224e-09,-3.988848223945851e-09,-4.961288740945591e-09,-2.077015426316109e-08,-1.434727114890677e-08,-1.5693786270531973e-08,1.1846773145807177e-09,1.4800884337584641e-09,-2.012798649975167e-08,-8.576033772023095e-09,2.091662576475528e-08,-5.6941147574818274e-08,-3.6552675886092345e-09,-4.771980255391384e-09,-2.6230161098705906e-09,1.482719053091941e-08,1.439445810810791e-10,2.3129746340444512e-08,-2.062087367526999e-08,-7.27769988717597e-09,-1.4596667707866828e-08,1.3054362035802569e-08,-2.6508355288612506e-08,1.048316318197351e-07,2.886151873049414e-09,2.70572007021741e-08,-2.9812847190946457e-09,1.9313001975440613e-08,-4.0465161221803214e-09,-1.3981669044760281e-08,2.086002481860305e-08,4.0927788380606955e-09,-1.0355276636175859e-09,-6.46232978240846e-09
1.218090228682911e-08,8.054535302615129e-10,-1.260876891784335e-08,-4.297281752663196e-09,6.95257185157061e-11,7.951655378590772e-08,1.5055369728678158e-09,-7.621034292526474e-08,1.1846773145807177e-09,1.3013230493186256e-08,1.062070462687359e-07,7.516813260721733e-08,-1.1213076467342376e-08,5.3152974466286196e-08,7.646393407334529e-09,5.59965926960615e-08,2.961518652533357e-08,-1.9135157791616564e-08,1.05390364879554e-07,2.3129746340444512e-08,-7.518543565510072e-08,-7.321399653203997e-09,-5.031701000302036e-09,3.4382595659465665e-09,9.668701284049064e-09,5.101421507447412e-10,7.391776246645776e-09,-1.859684690685981e-07,-1.8435258805626908e-09,-4.796936181605815e-10,-2.825615463830644e-08,1.2086906753250304e-09,1.225673329496857e-08,7.049187622509834e-11,-5.827368476651884e-09,9.727674665782615e-09
2.643037066984988e-09,-2.3741404064914207e-08,-1.0575864850537187e-08,1.7736143664848214e-09,-2.5194180075516215e-09,-1.2083909872728782e-08,1.894196965945838e-08,6.817374720302638e-10,-2.928145537151039e-08,-3.783901691978286e-09,-2.4650710361839856e-08,1.1411948586115273e-07,-4.474316028790781e-08,-2.6642586886671538e-09,1.3297226209019186e-08,-7.67728973727344e-08,-3.630262335185819e-08,-4.825533927999004e-08,7.814941227479721e-08,-6.665093615909612e-10,-1.4983437490734275e-08,8.547654944957017e-11,-1.4596667707866828e-08,-1.1100398933372446e-08,2.723939240834028e-08,-1.6224126694885932e-09,7.391776246645776e-09,-2.888696593039697e-08,1.0901375002703162e-07,-1.0687327423042348e-07,4.90177776146794e-09,2.204121252180613e-08,1.9716078214493393e-09,-1.5885029402973316e-09,2.197868420594773e-08,2.823053413258947e-08
-3.3339670885146333e-09,8.054535302615129e-10,-1.4726915520402173e-08,-2.4632134110191828e-09,4.997330854683568e-09,-4.8408226982488145e-08,-1.0224694424465497e-08,2.418610689502998e-08,1.1846773145807177e-09,-3.0145517748714212e-09,-2.4498903461456223e-09,5.244858281017173e-08,1.3934486398081702e-08,-2.868537518629921e-09,-1.7297251825310056e-09,5.626069832231906e-09,-2.4425176547993033e-08,-2.4950540800094956e-09,-5.73320846353198e-08,1.4025586303478832e-08,-2.896008244324122e-08,8.547654944957017e-11,5.640688027774843e-09,1.1489846518664137e-08,2.723939240834028e-08,2.5884233534334555e-08,7.391776246645776e-09,-7.402703894321405e-09,-1.8710992755188727e-09,1.2365759111121477e-09,-6.605785585200863e-09,-1.85388708828782e-08,4.124784402925741e-10,-8.126859629697947e-09,-8.29613200359347e-09,1.8449450966961933e-08
-4.4702429952137024e-10,2.501861551262863e-09,1.4702923101239662e-08,3.56337486184799e-08,5.3209487926864085e-09,3.3950298572449356e-08,-2.132110810126875e-08,-1.3934244869062695e-09,-2.8949552199897255e-08,2.9568742454522123e-09,-4.116051333102888e-09,1.9984975008213723e-08,-5.157935245581058e-09,-1.1969339852591077e-08,7.646393407334529e-09,1.976823460481114e-08,-1.960977824566612e-08,-7.337220941927569e-09,-9.120255395345112e-08,2.3129746340444512e-08,1.476296751512507e-08,8.547654944957017e-11,-5.031701000302036e-09,9.085820928955712e-09,-7.901989784731e-09,-4.8010561748412783e-08,2.886151873049414e-09,-1.3819620670041388e-08,4.12267620042428e-09,-2.585816116784656e-08,1.8324219475118753e-08,2.4826373734576634e-08,2.4776842522111764e-09,1.8397906531575359e-09,1.7041157152064557e-08,-2.895920281353881e-09
2.887917849303534e-08,2.501861551262863e-09,-1.9250450011831788e-08,9.295553632382436e-10,-2.857772185560492e-09,-4.949207155213742e-10,7.128046000670629e-10,6.306056024585338e-10,-2.8949552199897255e-08,-7.447277905470173e-09,-7.099961243928199e-12,-4.800832731355342e-09,-5.157935245581058e-09,-2.759771328131322e-09,7.646393407334529e-09,-5.339661091063874e-08,-5.324632401659812e-09,3.403914317079426e-09,1.0710057229967873e-08,1.4025586303478832e-08,1.792835713221308e-09,8.547654944957017e-11,-1.3489245387354742e-08,-2.0487491925180734e-08,1.5525598362486903e-08,-1.6224126694885932e-09,2.886151873049414e-09,-6.5208213828604755e-09,3.8864292895013364e-08,-9.553959068320239e-09,1.944337246762018e-09,1.0640905934167222e-09,-8.111703886370947e-08,-2.34565572521106e-08,4.58630600164156e-08,-5.340849984492024e-11
-4.102432338282114e-09,9.619971486074519e-09,-2.816732291854862e-09,-1.6838631877735821e-09,5.644566702933673e-09,1.3711631607904451e-08,-2.9330284312401034e-09,-4.853468238419367e-09,-2.928145537151039e-08,-2.51328504674575e-08,-2.4498903461456223e-09,2.299026524710257e-09,-5.157935245581058e-09,1.038671260111812e-09,7.646393407334529e-09,-4.949012533117525e-09,1.4846893325870525e-08,-3.177195007086908e-09,8.14868811316316e-09,2.3129746340444512e-08,1.3035584833787084e-09,-7.321399653203997e-09,-5.031701000302036e-09,-9.421378732721308e-09,9.668701284049064e-09,-1.133457061541776e-08,2.886151873049414e-09,-3.077489707514758e-09,2.5100891143381432e-08,-4.700641209609557e-09,1.8324219475118753e-08,-1.85388708828782e-08,6.552910852830607e-10,-9.841007342359376e-09,-4.665830610761645e-09,2.9484087060716035e-08
9.00161389871812e-09,8.054535302615129e-10,-8.170476961666395e-09,1.0499260127971866e-08,-6.9029963967182084e-09,2.1592090337918535e-09,7.84555609367743e-09,6.018439288602018e-10,1.1846773145807177e-09,-3.648972590752919e-08,-1.2122018944182855e-08,5.606598435514698e-09,-1.1213076467342376e-08,-1.9376960314065883e-09,-1.7297251825310056e-09,1.4860191632770636e-08,1.4846893325870525e-08,-1.9135157791616564e-08,4.946996146060201e-10,2.3129746340444512e-08,1.6530422100591302e-09,-7.27769988717597e-09,-1.4596667707866828e-08,-1.915198599711232e-08,-2.0450927618043124e-09,-1.9158855835144095e-08,2.886151873049414e-09,2.1073659484116547e-10,-9.274696566308194e-10,9.732839312270869e-09,2.2400194588101385e-08,1.730349241668705e-08,-2.1757803003730203e-08,-9.841007342359376e-09,3.802366732585938e-08,1.8449450966961933e-08
-8.29102564381401e-09,2.501861551262863e-09,-5.679846537542943e-09,2.826440959058374e-08,-5.123097723824799e-09,-5.7796400776410906e-08,-2.9330284312401034e-09,-5.160259441971959e-09,1.1846773145807177e-09,2.731893977703237e-08,2.2887227391077403e-09,-2.177742430831131e-10,-3.5969978731675845e-11,1.4856615271341411e-08,-1.7297251825310056e-09,-1.0970116481878733e-08,-2.7742808161868027e-08,-5.657539103864906e-08,5.1752208740651895e-08,1.4025586303478832e-08,5.990398843636058e-09,-7.27769988717597e-09,2.3184210246052217e-09,,-2.0450927618043124e-09,-3.1573183512101366e-09,7.391776246645776e-09,9.211259754948742e-09,-9.640725773252257e-09,6.0678301827543635e-09,6.418485021253417e-09,8.478290403068911e-09,,5.806924718854134e-09,,-5.340849984492024e-11
2.4495907108290638e-09,-4.616248383548793e-09,-4.849636414672176e-09,1.3517465147216967e-08,1.2690624884292845e-08,-6.353445547446768e-11,-2.9330284312401034e-09,5.9868497936932386e-09,1.5165804723160647e-09,,-3.582773105970105e-10,2.7373804667440993e-08,-2.830555456689865e-09,-2.4435742429496088e-08,-3.6552675886092345e-09,-4.949012533117525e-09,-9.978981641012297e-09,3.403914317079426e-09,2.1799284377621575e-08,2.3129746340444512e-08,2.763524387106031e-08,-7.27769988717597e-09,1.4098232359316398e-08,-1.915198599711232e-08,2.1382495440924743e-08,4.392340380299231e-08,7.391776246645776e-09,4.7096769151266926e-08,,-2.5731686892349614e-08,2.6874342418103936e-08,4.825532085028783e-09,9.097573361316336e-09,-2.445577740317617e-09,1.4536961578937024e-08,2.2594480730830924e-09
,2.501861551262863e-09,2.2834539370464313e-08,1.4751199262086345e-08,-1.3625436612318964e-08,6.692436715916017e-09,7.128046000670629e-10,-2.75567415553013e-08,-2.8949552199897255e-08,-9.398056444176461e-09,1.307883690238043e-09,1.3964857992210256e-08,1.160710660919051e-08,-1.799219107034844e-08,7.646393407334529e-09,1.1824206003208104e-08,5.96498006544266e-09,4.183376889344004e-08,2.332800619342379e-09,-1.3286894029462815e-08,2.3563494933043216e-08,-7.27769988717597e-09,-1.4596667707866828e-08,-2.720357294982989e-08,2.1382495440924743e-08,8.171306020710034e-09,7.391776246645776e-09,1.7157068210593707e-08,6.927657647537444e-08,-1.501325819219801e-08,-8.611504842548356e-10,2.1860692589470432e-08,-2.1757803003730203e-08,1.9104242077183642e-08,5.4257752735153986e-09,-1.5713759515811887e-08
1.9728206068769794e-08,9.619971486074519e-09,1.968692115994486e-07,4.7345956044608783e-08,2.768005868958312e-08,-1.3809453303093022e-08,-3.25085752761467e-09,-5.032429778450975e-09,-2.928145537151039e-08,-2.3047470598669406e-09,-2.33303736330015e-08,4.654254648350786e-09,-2.830555456689865e-09,3.5682931609493096e-10,1.3297226209019186e-08,2.1058327859257986e-08,-2.0253974719608436e-08,3.403914317079426e-09,-7.249648381613127e-09,2.3129746340444512e-08,-2.404727417193442e-09,-7.408803792685603e-09,-6.139123320814122e-09,-6.063338275907881e-09,1.5525598362486903e-08,5.560499372059269e-08,7.391776246645776e-09,8.214155799990408e-09,-1.602331722860839e-08,6.244345929218298e-09,-2.3782008473638427e-08,1.4619707666696513e-09,4.0163624370759266e-09,4.2368209829390935e-08,1.1887078266159534e-08,-4.149471544145911e-09
-4.503349471107754e-09,8.054535302615129e-10,1.9513698878981245e-08,-6.147882869456112e-09,-8.771167570031935e-09,-8.983755184210906e-09,2.7187123108340927e-08,3.372679313606852e-08,1.1846773145807177e-09,-3.37182304299688e-09,-1.2482503475297335e-08,1.0172571340838488e-08,8.972059761802598e-10,-4.887773075168411e-08,-1.7297251825310056e-09,2.7838428229287615e-08,4.306164258505163e-09,2.798940923476323e-08,5.5270784060645894e-09,-4.1827339647415585e-09,2.8166459165035462e-08,-7.27769988717597e-09,4.533265707262757e-09,-2.720357294982989e-08,-7.3841525949358555e-09,-1.6224126694885932e-09,2.886151873049414e-09,-4.555854027366024e-08,4.677490533788742e-09,3.015790550620068e-08,-4.9280427516507075e-08,6.0191726047875704e-09,-1.0460525889932626e-08,-9.841007342359376e-09,4.7721632479014175e-09,-3.6903989308889606e-09
1.4973297934872676e-08,-2.3741404064914207e-08,5.4853690478751105e-09,-2.4579496771259812e-08,4.8818233233660635e-08,-5.0404957985250576e-12,8.717191413154524e-10,5.1393396427457105e-08,2.9991282346486514e-08,-5.0844207177824785e-09,2.5065916564592783e-08,-1.2691464379432915e-08,1.3934486398081702e-08,-5.7642314477135415e-08,-9.461040706426616e-08,-4.771980255391384e-09,-1.8860894956951313e-08,-5.7223941807293954e-08,2.965709289259877e-09,-2.7370738231446978e-08,1.2959631368048008e-08,-7.452508166139182e-09,1.2109987040931358e-09,-4.975830164566375e-09,5.3653158582633864e-09,2.7079531950136015e-08,-1.469943819443209e-10,-7.110219968353704e-09,7.147137742746779e-09,3.4984833696682927e-08,2.6874342418103936e-08,-9.791836265427012e-11,-1.6118250067975737e-09,2.2683271372336833e-09,-1.5080214854634733e-09,-7.25680843194354e-09
1.4973297934872676e-08,-2.3741404064914207e-08,-5.679846537542943e-09,4.672082254408849e-08,4.3500949786778875e-09,-1.1615957085098216e-08,-2.9330284312401034e-09,7.022757131380786e-08,2.9991282346486514e-08,-8.573899035191346e-09,-2.875342408614756e-09,1.8143112012758422e-09,1.160710660919051e-08,4.839940603851289e-08,-9.461040706426616e-08,2.4676277576851646e-08,-1.0970683250732804e-09,-1.0099374891936463e-08,-8.462248402008044e-10,-2.7370738231446978e-08,-3.830621153610991e-09,-7.408803792685603e-09,2.0403494171983283e-10,-1.3697917244925861e-09,2.6255997376267715e-11,4.259163466358018e-09,7.391776246645776e-09,-3.4231441237153604e-08,1.910711522334907e-08,2.156314515833202e-08,1.3850071756138504e-08,-1.8656690081719773e-09,-1.1057491589028245e-09,-4.698564093352786e-09,2.197868420594773e-08,-1.1423450740899455e-08
-1.1649736064711647e-08,4.787029017627731e-08,-3.531168379922178e-08,-1.1737923255594751e-07,1.3337860760298526e-08,-1.1879180750185014e-08,2.7187123108340927e-08,-1.0657116245038623e-08,-2.7953834802474375e-08,-3.26335010125689e-08,-2.0747455975467233e-09,-4.452587210046488e-08,-3.030154438476984e-08,-5.245321899050026e-09,-3.6552675886092345e-09,-1.1241929165350939e-07,1.128700377606151e-07,-4.8903890048634935e-08,-3.189293273919702e-10,-2.7370738231446978e-08,5.9324778423075486e-08,1.1201899852153474e-07,-1.3489245387354742e-08,-4.727832125794862e-09,-2.0450927618043124e-09,-1.6224126694885932e-09,7.391776246645776e-09,-7.287566383684663e-10,1.960622508789811e-08,2.0233982267470196e-09,1.1493142548779645e-10,2.2936510746252026e-09,-2.1997038079923925e-09,5.696622645823268e-09,-1.4103822887356898e-08,-2.895920281353881e-09
-2.81405415636371e-08,2.1627020840853106e-08,5.326507324099339e-08,1.2275464644773137e-08,-2.4231292083953804e-08,3.3511592167911886e-08,-4.129465258628784e-08,-2.23286950040702e-09,3.198271714133227e-08,4.240347406536671e-08,-4.894946981082171e-08,-9.070448347969773e-08,1.160710660919051e-08,8.476460089390514e-10,-9.306095893890642e-09,-7.67728973727344e-08,1.128700377606151e-07,-2.465946558061205e-08,-1.0916225967605442e-07,2.3129746340444512e-08,1.7508976490887562e-09,-7.2339956247446935e-09,-1.4596667707866828e-08,-7.971368010117885e-09,9.668701284049064e-09,-7.069460905562153e-09,7.391776246645776e-09,-2.7052377837843977e-09,-1.7602480306688761e-09,4.7927016799675926e-08,-1.0131016581205188e-09,2.204121252180613e-08,2.4990435165683778e-08,2.6597300029074233e-08,1.4863767661132954e-08,-1.1088044704621325e-08
3.6230624750333007e-10,2.501861551262863e-09,-2.8670002816255646e-08,-9.833075154119797e-08,3.055623226666526e-09,-1.0391834992518056e-07,-4.573321810141806e-08,-1.3039437307682533e-09,1.5165804723160647e-09,-8.271435314455289e-09,2.043512969951422e-09,-5.207627307157736e-08,1.0676154738042953e-08,-2.6195379754234693e-09,-1.7297251825310056e-09,-6.6956811650698e-08,-9.815391832646014e-08,-3.177195007086908e-09,2.45112556918059e-08,2.3129746340444512e-08,-2.4187067904080095e-09,-7.2339956247446935e-09,1.7420499376363807e-08,1.947237926458456e-10,9.668701284049064e-09,3.82463560821833e-09,7.391776246645776e-09,-1.5995605395779933e-09,2.166204368658775e-09,2.74018658874553e-08,-2.8520044381696863e-09,2.5469312214809747e-09,4.525911734276633e-08,2.696865480933397e-09,-6.118742401639565e-09,9.198021233558507e-09
-6.092993665163249e-09,4.787029017627731e-08,7.316274475144269e-09,1.5960134103210066e-08,7.262656365192299e-09,4.3104495084378414e-08,-4.573321810141806e-08,-4.455863078511868e-08,3.198271714133227e-08,1.4964009031892544e-08,1.41174318346593e-08,2.501857587766665e-08,1.0676154738042953e-08,-4.8386914031084416e-08,-2.0607752393431156e-08,-5.720663942554438e-10,6.6213821092731e-08,-4.682387699794788e-08,4.910047812778373e-08,-2.7370738231446978e-08,2.4010834209775567e-08,-7.2339956247446935e-09,-1.3489245387354742e-08,5.002775083084998e-09,2.723939240834028e-08,-1.7637313165508317e-08,7.391776246645776e-09,3.9935348583597374e-08,3.708844187322313e-08,-9.553959068320239e-09,-1.411272765317051e-09,-4.83135015327818e-09,-8.190812916808454e-09,-3.0395692490747805e-09,-7.697653092719747e-08,-2.5494842792461725e-08
-4.102432338282114e-09,8.054535302615129e-10,-3.327877973191562e-08,-5.039698258713088e-08,1.4955950478068303e-08,-2.6372424244414105e-09,-4.351393534385295e-08,-5.7640289208293893e-08,1.1846773145807177e-09,-3.068272236284031e-08,1.1535399302431415e-08,4.5820123528717005e-09,-4.0080493146632534e-08,5.793527302344614e-08,-3.6552675886092345e-09,4.335976466762759e-09,-1.2974515017916133e-08,-4.682387699794788e-08,-2.58723827917251e-08,-2.7370738231446978e-08,-9.778839338281387e-08,-7.27769988717597e-09,-9.033873926700409e-10,1.4008376902907571e-08,-2.9258229172768324e-08,5.680029357968408e-08,-1.469943819443209e-10,-5.8746898901063105e-08,5.428434923793191e-10,-1.8501752130362092e-08,2.342508367836338e-09,-5.937315616932892e-08,4.378179108144309e-08,4.508639683820093e-09,5.747844245007627e-08,9.81990013748657e-08
-2.4366889617155607e-08,8.054535302615129e-10,1.1249723419481938e-07,-5.1022115865606565e-08,-3.0195811406841244e-09,-6.73600557554721e-08,-5.904891442476412e-08,1.2118624104218156e-08,1.1846773145807177e-09,1.1538813460276742e-08,-1.126390321293247e-09,5.325644103493232e-08,4.979194989651603e-08,-3.367677803289837e-08,-1.7297251825310056e-09,,1.0174147435648706e-07,-1.6408751424279444e-07,-1.3363100226371216e-07,-2.2391054121939646e-08,5.848601758451366e-08,-7.27769988717597e-09,-1.709434038765778e-09,4.358168981255517e-08,9.668701284049064e-09,-2.1712577069621375e-08,7.391776246645776e-09,4.238157624847361e-08,,-2.072488811677431e-07,-1.3438349100169944e-07,,-2.685329084095578e-09,6.663999546629995e-09,-2.6664190855285597e-08,-9.304839898582884e-09
-6.092993665163249e-09,8.054535302615129e-10,3.995433761616596e-09,-2.4632134110191828e-09,2.81290978010329e-09,-6.712607980574603e-08,-2.132110810126875e-08,-3.3360389561920556e-08,1.5165804723160647e-09,4.045269563768272e-08,4.423194588376589e-10,1.4305087780996928e-08,2.2317007353223062e-08,-2.2121892317983338e-08,-3.6552675886092345e-09,-9.769516262636557e-08,3.068616827306414e-08,-5.939348901584651e-09,-3.0814399920586766e-08,1.4025586303478832e-08,2.729452219796258e-09,-7.2339956247446935e-09,-2.3054212094919535e-08,-1.59084502238116e-08,2.723939240834028e-08,-3.024279648933259e-08,7.391776246645776e-09,-2.6254698415328903e-09,-4.887767435235446e-08,-4.527143504517994e-08,-9.941077683262023e-10,-3.875707266232098e-08,-1.076209410477702e-08,5.806924718854134e-09,-3.994500979986881e-09,-1.8026617754074437e-08
2.2561443824287153e-09,8.054535302615129e-10,9.349178542450431e-09,-2.4632134110191828e-09,-3.4604913379254754e-10,-3.9458759593102855e-08,-2.132110810126875e-08,-4.423078125981306e-09,1.1846773145807177e-09,1.9992187239026293e-08,-1.0881309964183572e-08,2.7373804667440993e-08,-4.985944190849523e-08,3.0688617869145673e-08,-1.7297251825310056e-09,,-4.841484990691924e-09,-3.705595802427908e-09,1.595327736580998e-08,-6.665093615909612e-10,-1.7616772485240517e-09,-7.2339956247446935e-09,-1.4596667707866828e-08,1.629789780910329e-08,2.1382495440924743e-08,3.0638634962443234e-09,7.391776246645776e-09,-6.578432021342451e-09,,2.0198320793696212e-08,8.862179212698607e-08,,-1.9569893150439555e-08,-1.7135188060124484e-10,9.696000669023874e-10,2.5388024127437347e-08
2.2561443824287153e-09,2.1627020840853106e-08,,-1.1674887168133807e-08,-1.0778735126670824e-09,-8.983755184210906e-09,-2.132110810126875e-08,-1.5468201164381412e-09,1.5165804723160647e-09,,-9.280116453069809e-09,3.3958548750767648e-09,1.160710660919051e-08,9.394697353393155e-09,-3.6552675886092345e-09,,5.7009809761865426e-08,-5.257208002262814e-09,2.1799284377621575e-08,1.4025586303478832e-08,-1.8887434283243465e-08,1.1201899852153474e-07,-1.4596667707866828e-08,-7.74235847655902e-09,-7.901989784731e-09,5.680029357968408e-08,7.391776246645776e-09,-7.51792539332996e-09,,1.1982982495162275e-08,1.392604731531577e-08,,1.495071910717627e-08,,4.882482196322258e-10,-3.160745415398125e-09
